id,name,GN,OS,PE,SV,n,Tax,RepID
UniRef100_A0A4Y8UDL6/69-553,[subseq from] Spore germination protein,,,,,1,[Brevibacterium] frigoritolerans TaxID=450367,A0A4Y8UDL6_9BACI
UniRef100_UPI000A0453EC/64-535,[subseq from] spore germination protein,,,,,1,Effusibacillus pohliae TaxID=232270,UPI000A0453EC
UniRef100_UPI0009BCDD6B/69-556,[subseq from] spore germination protein,,,,,1,Bacillus simplex TaxID=1478,UPI0009BCDD6B
UniRef100_A0A4R2BJF0/21-491,[subseq from] Spore germination protein KA/spore germination protein,,,,,1,Bacillus foraminis TaxID=279826,A0A4R2BJF0_9BACI
UniRef100_UPI00096C8A47/30-512,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI00096C8A47
UniRef100_A0A090YJP6/30-516,[subseq from] GerA spore germination family protein,,,,,1,Bacillus mycoides TaxID=1405,A0A090YJP6_BACMY
UniRef100_UPI00096DE3CF/30-512,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI00096DE3CF
UniRef100_UPI00048F86BD/29-517,[subseq from] spore germination protein,,,,,1,unclassified Paenibacillus TaxID=185978,UPI00048F86BD
UniRef100_UPI0009FE9D1C/69-553,[subseq from] spore germination protein,,,,,1,[Brevibacterium] frigoritolerans TaxID=450367,UPI0009FE9D1C
UniRef100_A0A3Q9SB56/68-553,[subseq from] Spore germination protein,,,,,1,[Brevibacterium] frigoritolerans TaxID=450367,A0A3Q9SB56_9BACI
UniRef100_K6DXX0/37-507,[subseq from] GerA spore germination protein,,,,,2,Bacillus bataviensis TaxID=220685,K6DXX0_9BACI
UniRef100_UPI00058AE631/29-500,[subseq from] spore germination protein,,,,,1,Bacillus TaxID=55087,UPI00058AE631
UniRef100_UPI0004F6DD50/30-512,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. FSL R5-0345 TaxID=1536770,UPI0004F6DD50
UniRef100_UPI000C818DA2/40-525,[subseq from] spore germination protein,,,,,1,Bacillus sp. Marseille-P3661 TaxID=1936234,UPI000C818DA2
UniRef100_A0A428JB28/25-507,[subseq from] Spore germination protein,,,,,1,Bacillus sp. HMF5848 TaxID=2495421,A0A428JB28_9BACI
UniRef100_A0A426GY72/30-515,[subseq from] Spore germination protein,,,,,1,Bacillus simplex TaxID=1478,A0A426GY72_9BACI
UniRef100_UPI00069253A9/27-515,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. FSL H7-0357 TaxID=1536774,UPI00069253A9
UniRef100_A0A097AUE0/24-505,[subseq from] Spore germination protein GerA,,,,,1,Thermoanaerobacter kivui TaxID=2325,A0A097AUE0_THEKI
UniRef100_UPI00106FF5EB/65-545,[subseq from] spore germination protein,,,,,1,Ammoniphilus sp. YIM 78166 TaxID=1644106,UPI00106FF5EB
UniRef100_UPI0009FD4816/12-500,[subseq from] spore germination protein,,,,,1,Bacillus sp. J37 TaxID=935837,UPI0009FD4816
UniRef100_A0A327S2A1/178-664,[subseq from] Spore germination protein KA,,,,,2,Bacillus sp. YR335 TaxID=2135743,A0A327S2A1_9BACI
UniRef100_UPI000552F789/30-516,[subseq from] spore germination protein,,,,,1,Bacillus sp. 72 TaxID=1131816,UPI000552F789
UniRef100_A0A1Z5HSL4/35-515,[subseq from] L-lactate dehydrogenase (FMN-dependent) and related alpha-hydroxy acid dehydrogenases,,,,,1,Calderihabitans maritimus TaxID=1246530,A0A1Z5HSL4_9THEO
UniRef100_A0A4U2Q5P4/29-518,[subseq from] Spore germination protein,,,,,1,Paenibacillus terrae TaxID=159743,A0A4U2Q5P4_9BACL
UniRef100_A0A3M8DFH2/5-491,[subseq from] Spore germination protein,,,,,1,Brevibacillus nitrificans TaxID=651560,A0A3M8DFH2_9BACL
UniRef100_A0A0D3V9Y1/29-512,[subseq from] Spore gernimation protein KA,,,,,1,Paenibacillus sp. IHBB 10380 TaxID=1566358,A0A0D3V9Y1_9BACL
UniRef100_A0A1Y6G3J5/31-514,[subseq from] Spore germination protein KA,,,,,1,Bacillus sp. OV166 TaxID=1882763,A0A1Y6G3J5_9BACI
UniRef100_A0A223EQP5/2-488,[subseq from] Spore germination protein,,,,,1,Bacillus simplex NBRC 15720 = DSM 1321 TaxID=1349754,A0A223EQP5_9BACI
UniRef100_A0A2H3LXG8/69-553,[subseq from] Spore germination protein,,,,,1,Bacillus sp. AFS094228 TaxID=2033515,A0A2H3LXG8_9BACI
UniRef100_A0A5E8LE39/2-485,[subseq from] Spore gernimation protein KA,,,,,1,Bacillus sp. FJAT-21352 TaxID=1581030,A0A5E8LE39_9BACI
UniRef100_UPI0004F75A39/30-512,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI0004F75A39
UniRef100_UPI0011A9BE38/32-514,[subseq from] spore germination protein,,,,,1,Bacillus sp. X1(2014) TaxID=1565991,UPI0011A9BE38
UniRef100_UPI00129A9A7C/36-522,[subseq from] spore germination protein,,,,,1,Aquibacillus halophilus TaxID=930132,UPI00129A9A7C
UniRef100_A0A239GWI8/30-515,[subseq from] Spore germination protein KA,,,,,1,Bacillus sp. OK838 TaxID=1882762,A0A239GWI8_9BACI
UniRef100_A0A0A2UWL5/26-511,[subseq from] Spore gernimation protein KA,,,,,1,Pontibacillus chungwhensis BH030062 TaxID=1385513,A0A0A2UWL5_9BACI
UniRef100_UPI0009E88A9D/69-553,[subseq from] spore germination protein,,,,,1,Bacillus TaxID=55087,UPI0009E88A9D
UniRef100_A0A023CKF2/36-509,[subseq from] GerA spore germination protein,,,,,1,Parageobacillus genomosp. 1 TaxID=1295642,A0A023CKF2_9BACI
UniRef100_A0A0M5JFK1/22-495,[subseq from] Uncharacterized protein,,,,,1,Bacillus sp. FJAT-18017 TaxID=1705566,A0A0M5JFK1_9BACI
UniRef100_UPI0007A4C581/33-517,[subseq from] spore germination protein,,,,,1,Bacillus sp. VT 712 TaxID=1848047,UPI0007A4C581
UniRef100_A0A4R5VW21/43-515,[subseq from] Spore germination protein,,,,,1,Bacillus sp. WN066 TaxID=2547811,A0A4R5VW21_9BACI
UniRef100_G2MU59/24-506,[subseq from] GerA spore germination protein,,,,,1,Thermoanaerobacter wiegelii Rt8.B1 TaxID=697303,G2MU59_9THEO
UniRef100_A0A101D8Z3/24-506,[subseq from] GerA spore germination protein,,,,,3,Thermoanaerobacteraceae TaxID=186814,A0A101D8Z3_9THEO
UniRef100_UPI000A30D798/25-539,[subseq from] spore germination protein,,,,,1,Oceanobacillus senegalensis TaxID=1936063,UPI000A30D798
UniRef100_A0A0M0EQC7/31-516,[subseq from] Spore gernimation protein KA,,,,,1,Bacillus butanolivorans TaxID=421767,A0A0M0EQC7_9BACI
UniRef100_A0A4S3PUS2/51-538,[subseq from] Spore germination protein,,,,,1,Bacillus timonensis TaxID=1033734,A0A4S3PUS2_9BACI
UniRef100_UPI0009E4AA2D/25-494,[subseq from] spore germination protein,,,,,1,Bacillus sp. FJAT-27251 TaxID=1684142,UPI0009E4AA2D
UniRef100_E8UTT2/24-506,[subseq from] GerA spore germination protein,,,,,5,Thermoanaerobacter TaxID=1754,E8UTT2_THEBF
UniRef100_A0A3N9UQF3/32-518,[subseq from] Spore germination protein,,,,,1,Lysinibacillus composti TaxID=720633,A0A3N9UQF3_9BACI
UniRef100_A0A127DCW7/30-515,[subseq from] Spore gernimation protein KA,,,,,1,Bacillus simplex TaxID=1478,A0A127DCW7_9BACI
UniRef100_A0A0S2S489/30-518,[subseq from] Spore gernimation protein KA,,,,,1,Paenibacillus sp. IHB B 3084 TaxID=867076,A0A0S2S489_9BACL
UniRef100_UPI00096CF821/30-512,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI00096CF821
UniRef100_UPI00107FE3C7/29-514,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. R196 TaxID=1639034,UPI00107FE3C7
UniRef100_A0A0Q7J762/39-516,[subseq from] Spore gernimation protein GerA,,,,,1,Paenibacillus sp. Root444D2 TaxID=1736538,A0A0Q7J762_9BACL
UniRef100_A0A0M1P072/2-485,[subseq from] Spore gernimation protein KA,,,,,1,Bacillus sp. FJAT-22058 TaxID=1581037,A0A0M1P072_9BACI
UniRef100_UPI000EF54182/23-491,[subseq from] spore germination protein,,,,,1,Bacillus foraminis TaxID=279826,UPI000EF54182
UniRef100_UPI0011EAD040/30-518,[subseq from] spore germination protein,,,,,1,Paenibacillus terrae TaxID=159743,UPI0011EAD040
UniRef100_A0A2A7WF37/31-516,[subseq from] Spore germination protein,,,,,1,Bacillus butanolivorans TaxID=421767,A0A2A7WF37_9BACI
UniRef100_A0A4R4ASH7/36-522,[subseq from] Spore germination protein,,,,,1,Thermohydrogenium kirishiense TaxID=937254,A0A4R4ASH7_9FIRM
UniRef100_UPI000C799845/36-539,[subseq from] spore germination protein,,,,,1,Salirhabdus sp. Marseille-P4669 TaxID=2042310,UPI000C799845
UniRef100_C7IS24/24-506,[subseq from] GerA spore germination protein,,,,,1,Thermoanaerobacter ethanolicus CCSD1 TaxID=589861,C7IS24_THEET
UniRef100_A0A561DMM9/64-548,[subseq from] Spore germination protein KA,,,,,1,[Brevibacterium] frigoritolerans TaxID=450367,A0A561DMM9_9BACI
UniRef100_A0A268K0E6/29-514,[subseq from] Spore germination protein,,,,,1,Bacillus sp. 7884-1 TaxID=2021693,A0A268K0E6_9BACI
UniRef100_A0A2C4RK94/69-553,[subseq from] Spore germination protein,,,,,1,Bacillus sp. AFS043905 TaxID=2033504,A0A2C4RK94_9BACI
UniRef100_A0A0F7FDX1/23-506,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus durus ATCC 35681 TaxID=1333534,A0A0F7FDX1_PAEDU
UniRef100_UPI0005890739/29-508,[subseq from] spore germination protein,,,,,1,Bacillaceae bacterium MTCC 10057 TaxID=590062,UPI0005890739
UniRef100_A0A1N6SJH4/64-551,[subseq from] Spore germination protein KA,,,,,1,Bacillus simplex TaxID=1478,A0A1N6SJH4_9BACI
UniRef100_A0A4Z0H3J3/20-499,[subseq from] Spore germination protein,,,,,1,Halobacillus salinus TaxID=192814,A0A4Z0H3J3_9BACI
UniRef100_A0A2S6NXV3/29-517,[subseq from] Spore germination protein,,,,,1,Paenibacillus peoriae TaxID=59893,A0A2S6NXV3_9BACL
UniRef100_A0A2A8FEW3/69-553,[subseq from] Spore germination protein,,,,,1,Bacillus sp. AFS026049 TaxID=2033493,A0A2A8FEW3_9BACI
UniRef100_I9ADH9/24-506,"[subseq from] Spore germination protein, GerA family",,,,,1,Thermoanaerobacter siderophilus SR4 TaxID=880478,I9ADH9_9THEO
UniRef100_A0A3E0J939/31-509,[subseq from] Spore germination protein,,,,,1,Halobacillus trueperi TaxID=156205,A0A3E0J939_9BACI
UniRef100_UPI001266F415/24-510,[subseq from] spore germination protein,,,,,1,Paenibacillus guangzhouensis TaxID=1473112,UPI001266F415
UniRef100_UPI000785CEAA/19-503,[subseq from] spore germination protein,,,,,1,Thalassobacillus sp. TM-1 TaxID=1462525,UPI000785CEAA
UniRef100_UPI001144DAC2/2-472,[subseq from] spore germination protein,,,,,1,Bacillus sp. 03113 TaxID=2578211,UPI001144DAC2
UniRef100_A0A0P8XS75/19-504,[subseq from] Spore gernimation protein,,,,,1,Caloranaerobacter sp. TR13 TaxID=1302151,A0A0P8XS75_9CLOT
UniRef100_UPI000202EE42/24-506,[subseq from] spore germination protein,,,,,1,Thermoanaerobacter ethanolicus TaxID=1757,UPI000202EE42
UniRef100_UPI0006B5C0BD/19-506,[subseq from] spore germination protein,,,,,1,Inediibacterium massiliense TaxID=1658111,UPI0006B5C0BD
UniRef100_A0A0Q9KAZ4/39-516,[subseq from] Spore gernimation protein GerA,,,,,1,Paenibacillus sp. Soil724D2 TaxID=1736392,A0A0Q9KAZ4_9BACL
UniRef100_A0A428N8M6/25-507,[subseq from] Spore germination protein,,,,,1,Bacillus salarius TaxID=284579,A0A428N8M6_9BACI
UniRef100_UPI0006ACBD72/13-483,[subseq from] spore germination protein,,,,,1,Bacillus TaxID=55087,UPI0006ACBD72
UniRef100_UPI0009A7786C/22-499,[subseq from] spore germination protein,,,,,1,Halobacillus salinus TaxID=192814,UPI0009A7786C
UniRef100_UPI000A035574/44-523,[subseq from] spore germination protein,,,,,1,Halalkalibacillus halophilus TaxID=392827,UPI000A035574
UniRef100_UPI00064912BD/32-515,[subseq from] spore germination protein,,,,,1,Paenibacillus chondroitinus TaxID=59842,UPI00064912BD
UniRef100_A0A3D8VNK8/30-508,[subseq from] Spore germination protein,,,,,1,Halobacillus trueperi TaxID=156205,A0A3D8VNK8_9BACI
UniRef100_UPI0006C667F1/29-518,[subseq from] spore germination protein,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI0006C667F1
UniRef100_A0A366Y0Z9/24-494,[subseq from] Spore germination protein,,,,,1,Bacillus taeanensis TaxID=273032,A0A366Y0Z9_9BACI
UniRef100_UPI00026C589C/31-518,[subseq from] spore germination protein,,,,,1,Paenibacillus peoriae TaxID=59893,UPI00026C589C
UniRef100_UPI00106FA59D/31-517,[subseq from] spore germination protein,,,,,1,Ammoniphilus sp. YIM 78166 TaxID=1644106,UPI00106FA59D
UniRef100_UPI001108D0B3/30-531,[subseq from] spore germination protein,,,,,1,Aquibacillus sp. BH258 TaxID=2574734,UPI001108D0B3
UniRef100_UPI0009954DD6/24-494,[subseq from] spore germination protein,,,,,1,Bacillus abyssalis TaxID=1221450,UPI0009954DD6
UniRef100_UPI00041B0927/25-496,[subseq from] spore germination protein,,,,,1,Paenibacillus alginolyticus TaxID=59839,UPI00041B0927
UniRef100_M8CZP5/24-506,[subseq from] GerA spore germination protein,,,,,2,Thermoanaerobacter thermohydrosulfuricus TaxID=1516,M8CZP5_THETY
UniRef100_A0A223HYS8/28-514,[subseq from] Spore germination protein,,,,,1,Thermoanaerobacterium thermosaccharolyticum TaxID=1517,A0A223HYS8_THETR
UniRef100_A0A231VG73/36-522,[subseq from] Spore germination protein,,,,,1,Thermoanaerobacterium thermosaccharolyticum TaxID=1517,A0A231VG73_THETR
UniRef100_UPI000A03C8E2/10-491,[subseq from] spore germination protein,,,,,1,Paenibacillus forsythiae TaxID=365616,UPI000A03C8E2
UniRef100_UPI0009E517A9/69-552,[subseq from] spore germination protein,,,,,1,Bacillus TaxID=55087,UPI0009E517A9
UniRef100_UPI00037150B9/23-494,[subseq from] spore germination protein,,,,,1,Gracilibacillus lacisalsi TaxID=393087,UPI00037150B9
UniRef100_A0A0D1INN9/36-513,[subseq from] Spore germination protein KA,,,,,1,Bacillus subtilis TaxID=1423,A0A0D1INN9_BACIU
UniRef100_A0A0Q9W4Q5/31-516,[subseq from] Spore gernimation protein KA,,,,,1,Bacillus sp. Soil768D1 TaxID=1736405,A0A0Q9W4Q5_9BACI
UniRef100_UPI000F4AE027/36-513,[subseq from] spore germination protein GerKA,,,,,1,Bacillus subtilis TaxID=1423,UPI000F4AE027
UniRef100_A0A0U1KQL0/29-502,[subseq from] Spore germination protein A1,,,,,1,Paraliobacillus sp. PM-2 TaxID=1462524,A0A0U1KQL0_9BACI
UniRef100_UPI000970485B/2-488,[subseq from] spore germination protein,,,,,1,Bacillus simplex TaxID=1478,UPI000970485B
UniRef100_UPI0005C62655/22-494,[subseq from] spore germination protein,,,,,1,Bacillus sp. EB01 TaxID=1347086,UPI0005C62655
UniRef100_UPI0010705D4E/26-496,[subseq from] spore germination protein,,,,,1,Ammoniphilus sp. YIM 78166 TaxID=1644106,UPI0010705D4E
UniRef100_A0A328WFK9/30-518,[subseq from] Spore germination protein,,,,,1,Paenibacillus lautus TaxID=1401,A0A328WFK9_PAELA
UniRef100_A0A0L6W384/31-511,[subseq from] GerA spore germination protein,,,,,1,Thermincola ferriacetica TaxID=281456,A0A0L6W384_9FIRM
UniRef100_UPI0007AFA733/36-513,[subseq from] spore germination protein GerKA,,,,,1,Bacillus subtilis TaxID=1423,UPI0007AFA733
UniRef100_A0A433Y716/29-516,[subseq from] Spore germination protein,,,,,1,Paenibacillus anaericanus TaxID=170367,A0A433Y716_9BACL
UniRef100_A0A1G7MBD4/24-506,[subseq from] Spore germination protein,,,,,1,Thermoanaerobacter thermohydrosulfuricus TaxID=1516,A0A1G7MBD4_THETY
UniRef100_UPI00063FD44C/36-513,[subseq from] spore germination protein GerKA,,,,,1,Bacillus subtilis TaxID=1423,UPI00063FD44C
UniRef100_A0A3D8WZV5/28-508,[subseq from] Spore germination protein,,,,,1,Bacillus megaterium TaxID=1404,A0A3D8WZV5_BACME
UniRef100_A0A2A9CMU9/26-510,[subseq from] Spore germination protein KA,,,,,1,Bacillus sp. es.036 TaxID=1761764,A0A2A9CMU9_9BACI
UniRef100_A0A5F2KNN8/36-513,[subseq from] Spore germination protein,,,,,2,Bacillus subtilis TaxID=1423,A0A5F2KNN8_BACIU
UniRef100_A0A5B7TGD7/25-508,[subseq from] Spore germination protein,,,,,1,Caloramator sp. E03 TaxID=2576307,A0A5B7TGD7_9CLOT
UniRef100_D9TPK4/36-522,[subseq from] GerA spore germination protein,,,,,1,Thermoanaerobacterium thermosaccharolyticum (strain ATCC 7956 / DSM 571 / NCIB 9385 / NCA 3814) TaxID=580327,D9TPK4_THETC
UniRef100_A0A1G5KJ12/24-508,[subseq from] Spore germination protein,,,,,1,Alkaliphilus peptidifermentans DSM 18978 TaxID=1120976,A0A1G5KJ12_9CLOT
UniRef100_A0A0Q6HWG9/31-516,[subseq from] Spore gernimation protein KA,,,,,1,Bacillus sp. Leaf13 TaxID=1736211,A0A0Q6HWG9_9BACI
UniRef100_J8EC91/31-514,[subseq from] Uncharacterized protein,,,,,1,Bacillus cereus VD045 TaxID=1053225,J8EC91_BACCE
UniRef100_A0A168NUU1/33-518,[subseq from] Spore gernimation protein KA,,,,,1,Paenibacillus glacialis TaxID=494026,A0A168NUU1_9BACL
UniRef100_UPI000A1CCE89/19-503,[subseq from] spore germination protein,,,,,1,Thalassobacillus devorans TaxID=279813,UPI000A1CCE89
UniRef100_A0A1H3U8C1/38-507,[subseq from] Spore germination protein KA,,,,,2,Bacillus caseinilyticus TaxID=1503961,A0A1H3U8C1_9BACI
UniRef100_A0A0M2T128/23-491,[subseq from] Membrane protein,,,,,1,Bacillus campisalis TaxID=1408103,A0A0M2T128_9BACI
UniRef100_A0A4S4BW94/2-479,[subseq from] Spore germination protein,,,,,1,Bacillus sp. DSL-17 TaxID=2567941,A0A4S4BW94_9BACI
UniRef100_A0A072NPG8/29-501,"[subseq from] ABC-type cobalamin transport system, permease component",,,,,1,Bacillus azotoformans MEV2011 TaxID=1348973,A0A072NPG8_BACAZ
UniRef100_UPI0011F246A0/30-504,[subseq from] spore germination protein,,,,,1,Oceanobacillus polygoni TaxID=1235259,UPI0011F246A0
UniRef100_K6DJE6/29-501,[subseq from] Spore germination protein KA,,,,,1,Bacillus azotoformans LMG 9581 TaxID=1131731,K6DJE6_BACAZ
UniRef100_UPI0006A883EF/36-513,[subseq from] spore germination protein,,,,,1,Bacillus TaxID=55087,UPI0006A883EF
UniRef100_UPI00086BECAF/36-513,[subseq from] spore germination protein,,,,,1,Bacillus subtilis TaxID=1423,UPI00086BECAF
UniRef100_A0A077JB15/22-496,[subseq from] Membrane protein,,,,,1,Bacillus sp. X1(2014) TaxID=1565991,A0A077JB15_9BACI
UniRef100_UPI000471E445/29-517,[subseq from] spore germination protein,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI000471E445
UniRef100_A0A2N0Y9H8/69-556,[subseq from] Spore germination protein,,,,,1,Bacillus sp. BA3 TaxID=2057910,A0A2N0Y9H8_9BACI
UniRef100_A0A0K0G7R6/14-527,[subseq from] Spore gernimation protein KA,,,,,1,Bacilli bacterium VT-13-104 TaxID=1637974,A0A0K0G7R6_9FIRM
UniRef100_UPI0012922D3A/32-512,[subseq from] spore germination protein,,,,,1,Bacillus sp. SYSU G01002 TaxID=2652445,UPI0012922D3A
UniRef100_UPI0009E5515E/69-553,[subseq from] spore germination protein,,,,,1,Bacillus simplex TaxID=1478,UPI0009E5515E
UniRef100_UPI000834E8C3/23-497,[subseq from] spore germination protein,,,,,1,Bacillus sp. FJAT-29814 TaxID=1729688,UPI000834E8C3
UniRef100_UPI000B44B08C/36-513,[subseq from] spore germination protein GerKA,,,,,1,Bacillus subtilis TaxID=1423,UPI000B44B08C
UniRef100_A0A3E0RA98/30-499,[subseq from] Uncharacterized protein,,,,,1,Brevibacillus sp. TaxID=1882945,A0A3E0RA98_9BACL
UniRef100_P49939/36-513,[subseq from] Spore germination protein KA,,,,,3,Bacillus subtilis TaxID=1423,GERKA_BACSU
UniRef100_UPI00068AB918/30-509,[subseq from] spore germination protein,,,,,1,Caldanaerobius polysaccharolyticus TaxID=44256,UPI00068AB918
UniRef100_UPI0004005E81/30-499,[subseq from] spore germination protein,,,,,1,Bacillus panaciterrae TaxID=363872,UPI0004005E81
UniRef100_UPI000B446965/36-513,[subseq from] spore germination protein,,,,,1,Bacillus intestinalis TaxID=1963032,UPI000B446965
UniRef100_UPI0009955CCB/29-512,[subseq from] spore germination protein,,,,,1,Bacillus abyssalis TaxID=1221450,UPI0009955CCB
UniRef100_UPI0004A563F3/36-513,[subseq from] spore germination protein GerKA,,,,,1,Bacillus subtilis TaxID=1423,UPI0004A563F3
UniRef100_UPI000A0865DA/36-513,[subseq from] spore germination protein GerKA,,,,,1,Bacillus TaxID=55087,UPI000A0865DA
UniRef100_UPI0012938132/36-513,[subseq from] spore germination protein GerKA,,,,,1,Bacillus subtilis TaxID=1423,UPI0012938132
UniRef100_UPI00123A17D1/36-522,[subseq from] spore germination protein,,,,,1,Thermoanaerobacterium thermosaccharolyticum TaxID=1517,UPI00123A17D1
UniRef100_UPI000E32EB35/36-513,[subseq from] spore germination protein GerKA,,,,,1,Bacillus subtilis TaxID=1423,UPI000E32EB35
UniRef100_UPI0005CADAD8/30-514,[subseq from] spore germination protein,,,,,1,Bacillus aquimaris TaxID=189382,UPI0005CADAD8
UniRef100_UPI000FFF5563/36-513,[subseq from] spore germination protein GerKA,,,,,1,Bacillus subtilis TaxID=1423,UPI000FFF5563
UniRef100_UPI000852F827/36-513,[subseq from] spore germination protein GerKA,,,,,1,Bacillus sp. F56 TaxID=1581850,UPI000852F827
UniRef100_A0A0J6D436/30-514,[subseq from] Spore gernimation protein KA,,,,,1,Anaerobacillus macyae TaxID=157733,A0A0J6D436_9BACI
UniRef100_UPI00090A4C01/36-513,[subseq from] spore germination protein,,,,,1,Bacillus subtilis TaxID=1423,UPI00090A4C01
UniRef100_A0A136GEI9/36-513,[subseq from] Spore gernimation protein KB,,,,,1,Bacillus intestinalis TaxID=1963032,A0A136GEI9_9BACI
UniRef100_UPI00119B7598/36-513,[subseq from] spore germination protein GerKA,,,,,1,Bacillus subtilis TaxID=1423,UPI00119B7598
UniRef100_UPI0005A4728A/36-513,[subseq from] spore germination protein GerKA,,,,,1,Bacillus TaxID=55087,UPI0005A4728A
UniRef100_A0A0Q3WKB4/4-489,[subseq from] Spore gernimation protein KA,,,,,1,Brevibacillus choshinensis TaxID=54911,A0A0Q3WKB4_BRECH
UniRef100_A0A0M0GDW6/29-513,[subseq from] Spore gernimation protein KA,,,,,1,Sporosarcina globispora TaxID=1459,A0A0M0GDW6_SPOGL
UniRef100_A0A1X2FYW9/25-511,[subseq from] Spore germination protein,,,,,1,Thermoanaerobacterium sp. PSU-2 TaxID=1930849,A0A1X2FYW9_9FIRM
UniRef100_UPI0009956F5D/12-500,[subseq from] spore germination protein,,,,,1,Bacillus halosaccharovorans TaxID=930124,UPI0009956F5D
UniRef100_G4NQX8/36-513,[subseq from] Spore germination protein KA,,,,,2,Bacillales TaxID=1385,G4NQX8_BACPT
UniRef100_L0IIX4/36-522,"[subseq from] Spore germination protein, GerA family",,,,,1,Thermoanaerobacterium thermosaccharolyticum M0795 TaxID=698948,L0IIX4_THETR
UniRef100_UPI0009DFCC85/23-504,[subseq from] spore germination protein,,,,,1,Paenibacillus durus TaxID=44251,UPI0009DFCC85
