id,name,GN,OS,PE,SV,n,Tax,RepID
UniRef100_A0A162M6Q0/3-360,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus macquariensis subsp. defensor TaxID=467974,A0A162M6Q0_9BACL
UniRef100_UPI0011DE2E04/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus simplex TaxID=1478,UPI0011DE2E04
UniRef100_UPI00018C91F6/5-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus licheniformis TaxID=1402,UPI00018C91F6
UniRef100_UPI000E292991/3-362,[subseq from] endospore germination permease,,,,,1,Bacillus butanolivorans TaxID=421767,UPI000E292991
UniRef100_A0A2A8YK79/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus anthracis TaxID=1392,A0A2A8YK79_BACAN
UniRef100_A0A0M0ETX4/3-362,[subseq from] Spore gernimation protein,,,,,1,Bacillus butanolivorans TaxID=421767,A0A0M0ETX4_9BACI
UniRef100_UPI000500A58C/6-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Lysinibacillus fusiformis TaxID=28031,UPI000500A58C
UniRef100_UPI000FD7D07A/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus lautus TaxID=1401,UPI000FD7D07A
UniRef100_UPI000BF54EF8/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus sp. EZ-K15 TaxID=2044275,UPI000BF54EF8
UniRef100_A0A2A7W9Y2/3-362,[subseq from] Spore gernimation protein,,,,,1,Bacillus butanolivorans TaxID=421767,A0A2A7W9Y2_9BACI
UniRef100_UPI00097B02D9/5-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus paralicheniformis TaxID=1648923,UPI00097B02D9
UniRef100_A0A1Q5X9G4/5-360,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. P3E TaxID=1349435,A0A1Q5X9G4_9BACL
UniRef100_A0A561CRB5/6-359,[subseq from] Spore germination protein,,,,,1,[Brevibacterium] frigoritolerans TaxID=450367,A0A561CRB5_9BACI
UniRef100_A0A0Q6IG97/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus sp. Leaf75 TaxID=1736235,A0A0Q6IG97_9BACI
UniRef100_A0A1I0Y8V2/3-359,[subseq from] Spore germination protein KB,,,,,1,Cohnella sp. OV330 TaxID=1855288,A0A1I0Y8V2_9BACL
UniRef100_UPI00110F1945/3-361,[subseq from] endospore germination permease,,,,,1,Paenibacillus sp. SYSU_K30004 TaxID=2582849,UPI00110F1945
UniRef100_UPI00047D1CDC/5-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus licheniformis TaxID=1402,UPI00047D1CDC
UniRef100_A0A3S5DIS4/5-361,[subseq from] Spore germination protein,,,,,1,Bacillus licheniformis TaxID=1402,A0A3S5DIS4_BACLI
UniRef100_A0A415JF70/5-361,[subseq from] Spore gernimation protein,,,,,3,Bacillus licheniformis TaxID=1402,A0A415JF70_BACLI
UniRef100_UPI0010F7980F/5-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. H2N5002 TaxID=2502243,UPI0010F7980F
UniRef100_UPI0004D69FD1/6-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Lysinibacillus sphaericus TaxID=1421,UPI0004D69FD1
UniRef100_A0A1S2F6A0/5-359,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus sp. LC231 TaxID=1120679,A0A1S2F6A0_9BACL
UniRef100_A0A2B8IIJ4/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus cereus TaxID=1396,A0A2B8IIJ4_BACCE
UniRef100_UPI000BEFE376/13-367,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus aryabhattai TaxID=412384,UPI000BEFE376
UniRef100_A0A2A8SD45/6-361,[subseq from] Spore gernimation protein,,,,,1,Bacillus sp. AFS018417 TaxID=2033491,A0A2A8SD45_9BACI
UniRef100_UPI0002EC61D3/4-361,[subseq from] endospore germination permease,,,,,1,Paenibacillus sp. OSY-SE TaxID=1196323,UPI0002EC61D3
UniRef100_UPI0009495A51/6-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus licheniformis TaxID=1402,UPI0009495A51
UniRef100_A0A5C4SXI8/14-371,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus hemerocallicola TaxID=1172614,A0A5C4SXI8_9BACL
UniRef100_UPI000E691E11/5-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,2,Bacillus licheniformis TaxID=1402,UPI000E691E11
UniRef100_A0A385TW75/6-359,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus lautus TaxID=1401,A0A385TW75_PAELA
UniRef100_UPI000BFDAAFB/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000BFDAAFB
UniRef100_A0A2A8FJF2/5-363,[subseq from] Spore gernimation protein,,,,,2,unclassified Bacillus TaxID=185979,A0A2A8FJF2_9BACI
UniRef100_UPI00090B48B6/6-360,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus subtilis TaxID=1423,UPI00090B48B6
UniRef100_A0A3A9DRT9/5-361,[subseq from] Spore gernimation protein,,,,,1,Bacillus aerius TaxID=293388,A0A3A9DRT9_9BACI
UniRef100_A0A2A8FM88/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus sp. AFS026049 TaxID=2033493,A0A2A8FM88_9BACI
UniRef100_A0A168BD61/6-359,[subseq from] Spore gernimation protein,,,,,2,Bacillus cereus group TaxID=86661,A0A168BD61_BACCE
UniRef100_A0A179SQ07/6-361,[subseq from] Spore gernimation protein,,,,,1,Bacillus litoralis TaxID=152268,A0A179SQ07_9BACI
UniRef100_UPI00070A8DEF/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus TaxID=55087,UPI00070A8DEF
UniRef100_UPI000B4B23BA/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000B4B23BA
UniRef100_A0A1R0Y9Q4/3-359,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus odorifer TaxID=189426,A0A1R0Y9Q4_9BACL
UniRef100_A0A1T2X8P1/3-361,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus selenitireducens TaxID=1324314,A0A1T2X8P1_9BACL
UniRef100_A0A3A9DHG4/5-361,[subseq from] Spore gernimation protein,,,,,1,Bacillus aerius TaxID=293388,A0A3A9DHG4_9BACI
UniRef100_A0A2C4RBZ6/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus sp. AFS043905 TaxID=2033504,A0A2C4RBZ6_9BACI
UniRef100_UPI0009A33D14/6-360,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus intestinalis TaxID=1963032,UPI0009A33D14
UniRef100_A0A0M0L2D0/6-360,[subseq from] Spore gernimation protein,,,,,2,Bacillales TaxID=1385,A0A0M0L2D0_9BACL
UniRef100_A0A1H8L2H2/3-361,[subseq from] Spore germination protein KB,,,,,1,Paenibacillus sp. OV219 TaxID=1884377,A0A1H8L2H2_9BACL
UniRef100_A0A2A8J5G3/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus cereus TaxID=1396,A0A2A8J5G3_BACCE
UniRef100_A0A150BRA4/6-359,[subseq from] Spore gernimation protein,,,,,4,Bacillus cereus group TaxID=86661,A0A150BRA4_BACCE
UniRef100_A0A3B0CG51/3-360,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus ginsengarvi TaxID=400777,A0A3B0CG51_9BACL
UniRef100_A0A136GEU3/6-360,[subseq from] Spore gernimation protein,,,,,1,Bacillus intestinalis TaxID=1963032,A0A136GEU3_9BACI
UniRef100_UPI00128CEA37/5-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus paralicheniformis TaxID=1648923,UPI00128CEA37
UniRef100_A0A2B2XUQ3/6-359,[subseq from] Spore germination protein,,,,,1,Bacillus cereus TaxID=1396,A0A2B2XUQ3_BACCE
UniRef100_UPI0005CB9A27/3-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Risungbinella massiliensis TaxID=1329796,UPI0005CB9A27
UniRef100_C2UFS8/6-359,[subseq from] Spore germination protein,,,,,3,Bacillus cereus group TaxID=86661,C2UFS8_BACCE
UniRef100_A0A0P7KLN8/6-361,[subseq from] Spore gernimation protein,,,,,1,Lysinibacillus sp. ZYM-1 TaxID=1681184,A0A0P7KLN8_9BACI
UniRef100_UPI00048D69B3/13-367,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. 278922_107 TaxID=1292019,UPI00048D69B3
UniRef100_UPI0007BEB500/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. FJAT-20673 TaxID=1830326,UPI0007BEB500
UniRef100_A0A5C4T7N8/38-396,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus hemerocallicola TaxID=1172614,A0A5C4T7N8_9BACL
UniRef100_UPI000BF26804/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000BF26804
UniRef100_UPI000BF532AF/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000BF532AF
UniRef100_UPI0011CAAEC5/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. AY18-3 TaxID=2217814,UPI0011CAAEC5
UniRef100_UPI0002E3B44C/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus TaxID=55087,UPI0002E3B44C
UniRef100_A0A1E4RA40/6-361,[subseq from] Spore gernimation protein,,,,,1,Lysinibacillus fusiformis TaxID=28031,A0A1E4RA40_9BACI
UniRef100_UPI0011A5BD17/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus thuringiensis TaxID=1428,UPI0011A5BD17
UniRef100_A0A347V9H4/6-359,[subseq from] Spore gernimation protein,,,,,2,Bacillus cereus group TaxID=86661,A0A347V9H4_BACTU
UniRef100_A0A0B1YHM2/6-361,[subseq from] Spore gernimation protein,,,,,1,Lysinibacillus sp. A1 TaxID=1571920,A0A0B1YHM2_9BACI
UniRef100_UPI000BEDB43B/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000BEDB43B
UniRef100_A0A2B9RIP5/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus cereus TaxID=1396,A0A2B9RIP5_BACCE
UniRef100_A0A168IG56/3-361,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus macquariensis subsp. defensor TaxID=467974,A0A168IG56_9BACL
UniRef100_A0A327RBJ9/3-360,[subseq from] Spore germination protein KB,,,,,1,Bacillus sp. YR335 TaxID=2135743,A0A327RBJ9_9BACI
UniRef100_A0A0N0C5F6/4-360,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus sp. A59 TaxID=1705561,A0A0N0C5F6_9BACL
UniRef100_A0A1R1AW85/6-359,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus lautus TaxID=1401,A0A1R1AW85_PAELA
UniRef100_A0A2C1I8C8/6-359,[subseq from] Spore gernimation protein,,,,,2,Bacillus cereus group TaxID=86661,A0A2C1I8C8_BACCE
UniRef100_A0A270A3N5/3-361,[subseq from] Spore gernimation protein,,,,,1,Bacillus simplex TaxID=1478,A0A270A3N5_9BACI
UniRef100_UPI000995426A/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000995426A
UniRef100_A0A3S4KUP6/5-361,[subseq from] Spore germination protein,,,,,1,Bacillus licheniformis TaxID=1402,A0A3S4KUP6_BACLI
UniRef100_UPI00087FEE10/6-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,unclassified Lysinibacillus TaxID=2636778,UPI00087FEE10
UniRef100_UPI0011A025A6/5-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus paralicheniformis TaxID=1648923,UPI0011A025A6
UniRef100_UPI000941E6A6/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000941E6A6
UniRef100_A0A516QT63/6-359,[subseq from] Spore gernimation protein,,,,,2,Bacillus TaxID=55087,A0A516QT63_9BACI
UniRef100_A0A2T0DY19/6-359,[subseq from] Spore gernimation protein,,,,,2,Bacillus TaxID=55087,A0A2T0DY19_9BACI
UniRef100_A0A235F982/6-362,[subseq from] Uncharacterized protein,,,,,1,Fictibacillus aquaticus TaxID=2021314,A0A235F982_9BACI
UniRef100_UPI000BA5D07E/5-363,[subseq from] endospore germination permease,,,,,1,Bacillus simplex TaxID=1478,UPI000BA5D07E
UniRef100_UPI0011A77451/6-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Lysinibacillus fusiformis TaxID=28031,UPI0011A77451
UniRef100_A0A2B3NJL1/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus thuringiensis TaxID=1428,A0A2B3NJL1_BACTU
UniRef100_UPI00070B0F50/3-361,[subseq from] endospore germination permease,,,,,1,Bacillus muralis TaxID=264697,UPI00070B0F50
UniRef100_UPI000BED332A/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus toyonensis TaxID=155322,UPI000BED332A
UniRef100_A0A4R6HHT0/6-360,[subseq from] Spore germination protein,,,,,1,Bacillus subtilis TaxID=1423,A0A4R6HHT0_BACIU
UniRef100_UPI001080F424/3-361,[subseq from] endospore germination permease,,,,,1,Paenibacillus sp. R196 TaxID=1639034,UPI001080F424
UniRef100_C3C492/6-359,[subseq from] Spore germination protein,,,,,7,Bacillus TaxID=55087,C3C492_BACTU
UniRef100_A0A5E8LAP6/3-361,[subseq from] Spore gernimation protein,,,,,1,Bacillus sp. FJAT-21352 TaxID=1581030,A0A5E8LAP6_9BACI
UniRef100_A0A0S3C5J5/6-359,[subseq from] Spore gernimation protein,,,,,2,Bacillus thuringiensis TaxID=1428,A0A0S3C5J5_BACTU
UniRef100_A0A2A8L7W0/6-359,[subseq from] Spore gernimation protein,,,,,19,Bacillus TaxID=55087,A0A2A8L7W0_BACAN
UniRef100_UPI0002ABBE65/6-360,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus subtilis TaxID=1423,UPI0002ABBE65
UniRef100_UPI0009443AA7/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus TaxID=55087,UPI0009443AA7
UniRef100_UPI00119F0C93/6-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus licheniformis TaxID=1402,UPI00119F0C93
UniRef100_UPI0011F04027/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. TE8-1 TaxID=2217829,UPI0011F04027
UniRef100_C2QV18/6-359,[subseq from] Spore germination protein,,,,,2,Bacillus cereus group TaxID=86661,C2QV18_BACCE
UniRef100_UPI000745BDE2/6-360,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus subtilis TaxID=1423,UPI000745BDE2
UniRef100_UPI00086450FB/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI00086450FB
UniRef100_F0PYS6/6-359,[subseq from] Spore germination protein amino acid permease,,,,,2,Bacillus cereus group TaxID=86661,F0PYS6_BACT0
UniRef100_A0A1Y0TP23/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus thuringiensis TaxID=1428,A0A1Y0TP23_BACTU
UniRef100_A0A2B4ASR0/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus thuringiensis TaxID=1428,A0A2B4ASR0_BACTU
UniRef100_A3IF46/6-361,[subseq from] Spore germination protein,,,,,3,Bacillaceae TaxID=186817,A3IF46_9BACI
UniRef100_UPI0011CBF05D/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. SH7-1 TaxID=2217818,UPI0011CBF05D
UniRef100_A0A5D4PHP0/6-360,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus subtilis TaxID=1423,A0A5D4PHP0_BACIU
UniRef100_A0A2B0LIX6/6-361,[subseq from] Spore gernimation protein,,,,,1,Bacillus cereus TaxID=1396,A0A2B0LIX6_BACCE
UniRef100_UPI000A0F9168/6-360,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus subtilis TaxID=1423,UPI000A0F9168
UniRef100_UPI0003FA7AD5/6-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus TaxID=55087,UPI0003FA7AD5
UniRef100_R8TX12/6-359,[subseq from] Spore germination protein (Amino acid permease),,,,,8,Bacillus TaxID=55087,R8TX12_BACCE
UniRef100_A0A1W6WMM1/6-359,[subseq from] Spore gernimation protein,,,,,6,Bacillus TaxID=55087,A0A1W6WMM1_BACTU
UniRef100_A0A0M0WAK5/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus sp. FJAT-21351 TaxID=1581029,A0A0M0WAK5_9BACI
UniRef100_UPI0006A92D90/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI0006A92D90
UniRef100_A0A329QHC2/4-360,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus taichungensis TaxID=484184,A0A329QHC2_9BACL
UniRef100_UPI000A3CE017/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus thuringiensis TaxID=1428,UPI000A3CE017
UniRef100_A0A2M8T369/6-360,[subseq from] Spore gernimation protein,,,,,1,Bacillus sp. SN1 TaxID=2055158,A0A2M8T369_9BACI
UniRef100_Q7BYC0/6-359,[subseq from] Spore germination protein BB,,,,,4,Bacillus cereus TaxID=1396,Q7BYC0_BACCR
UniRef100_UPI000BEBB4CC/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus toyonensis TaxID=155322,UPI000BEBB4CC
UniRef100_A0A073K772/5-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus gaemokensis TaxID=574375,A0A073K772_9BACI
UniRef100_A0A5B8PL86/6-359,[subseq from] Spore gernimation protein,,,,,2,Bacillus TaxID=55087,A0A5B8PL86_BACCE
UniRef100_UPI00084BEF6C/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI00084BEF6C
UniRef100_UPI00077A422E/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI00077A422E
UniRef100_A0A243CXS5/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus thuringiensis serovar vazensis TaxID=180867,A0A243CXS5_BACTU
UniRef100_UPI000BF8E19C/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus toyonensis TaxID=155322,UPI000BF8E19C
UniRef100_UPI00126236B5/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. B2-WWTP-C-10-Post-4 TaxID=2653218,UPI00126236B5
UniRef100_A0A0P9FSM3/4-359,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. A3 TaxID=1337054,A0A0P9FSM3_9BACL
UniRef100_UPI0006474C44/2-360,[subseq from] endospore germination permease,,,,,1,Paenibacillus chondroitinus TaxID=59842,UPI0006474C44
UniRef100_A0A5E8L9V7/3-361,[subseq from] Uncharacterized protein,,,,,1,Bacillus sp. FJAT-21352 TaxID=1581030,A0A5E8L9V7_9BACI
UniRef100_A0A137RQ93/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus thuringiensis TaxID=1428,A0A137RQ93_BACTU
UniRef100_UPI00041328EE/6-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus panaciterrae TaxID=363872,UPI00041328EE
UniRef100_A0A5C5AVP7/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus sp. CD3-5 TaxID=2587157,A0A5C5AVP7_9BACI
UniRef100_J8MRG0/6-359,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Bacillus cereus VD169 TaxID=1053241,J8MRG0_BACCE
UniRef100_UPI0005393FCE/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI0005393FCE
UniRef100_UPI0007AC0B26/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI0007AC0B26
UniRef100_A0A2N0Y9E6/3-361,[subseq from] Spore gernimation protein,,,,,1,Bacillus sp. BA3 TaxID=2057910,A0A2N0Y9E6_9BACI
UniRef100_UPI00077D7F1F/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus megaterium TaxID=1404,UPI00077D7F1F
UniRef100_UPI000978457C/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000978457C
UniRef100_A0A1N7G6C2/6-359,[subseq from] Spore germination protein,,,,,1,Bacillus simplex TaxID=1478,A0A1N7G6C2_9BACI
UniRef100_UPI0011F06BCF/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. SH5-2 TaxID=2217834,UPI0011F06BCF
UniRef100_A0A2R2IDF3/6-359,[subseq from] Spore gernimation protein,,,,,4,Bacillus cereus group TaxID=86661,A0A2R2IDF3_BACCE
UniRef100_B5UM89/6-359,[subseq from] Spore germination protein A2,,,,,1,Bacillus cereus AH1134 TaxID=405533,B5UM89_BACCE
UniRef100_A0A2S9HEH3/6-359,[subseq from] Spore gernimation protein,,,,,8,Bacillus TaxID=55087,A0A2S9HEH3_BACCE
UniRef100_UPI0010706A5B/5-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus licheniformis TaxID=1402,UPI0010706A5B
UniRef100_UPI000BF4C613/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus toyonensis TaxID=155322,UPI000BF4C613
UniRef100_A0A4U2LZY7/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus simplex TaxID=1478,A0A4U2LZY7_9BACI
UniRef100_UPI000B79763F/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus group TaxID=86661,UPI000B79763F
UniRef100_A0A0J6ZMU9/6-359,[subseq from] Spore gernimation protein,,,,,6,Bacillus TaxID=55087,A0A0J6ZMU9_BACCE
UniRef100_UPI000BF8758B/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000BF8758B
UniRef100_A0A0J7DH38/6-359,[subseq from] Spore gernimation protein,,,,,2,Bacillus cereus group TaxID=86661,A0A0J7DH38_BACCE
UniRef100_UPI00057BF0A9/5-360,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus TaxID=55087,UPI00057BF0A9
UniRef100_UPI000994970C/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000994970C
UniRef100_UPI0001B412CC/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus anthracis TaxID=1392,UPI0001B412CC
UniRef100_UPI0002385A48/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI0002385A48
UniRef100_UPI000BA73669/3-361,[subseq from] endospore germination permease,,,,,1,Bacillus simplex TaxID=1478,UPI000BA73669
UniRef100_A0A410WG77/5-360,[subseq from] Spore gernimation protein,,,,,1,Bacillus vallismortis TaxID=72361,A0A410WG77_BACVA
UniRef100_A0A1R0Z9E4/3-360,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus odorifer TaxID=189426,A0A1R0Z9E4_9BACL
UniRef100_A0A1J9VQH4/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus anthracis TaxID=1392,A0A1J9VQH4_BACAN
UniRef100_A0A223EJM9/3-361,[subseq from] Uncharacterized protein,,,,,1,Bacillus simplex NBRC 15720 = DSM 1321 TaxID=1349754,A0A223EJM9_9BACI
UniRef100_UPI000DCA6C66/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000DCA6C66
UniRef100_A0A4Q9ZLT6/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus cereus TaxID=1396,A0A4Q9ZLT6_BACCE
UniRef100_UPI0011A10869/5-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus paralicheniformis TaxID=1648923,UPI0011A10869
UniRef100_UPI00115603D7/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus megaterium TaxID=1404,UPI00115603D7
UniRef100_A0A0X8D313/6-360,[subseq from] Uncharacterized protein,,,,,2,Aneurinibacillus TaxID=55079,A0A0X8D313_9BACL
UniRef100_UPI0005E45FCF/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI0005E45FCF
UniRef100_UPI000944496F/6-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000944496F
UniRef100_UPI0011DDA843/6-360,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus simplex TaxID=1478,UPI0011DDA843
UniRef100_A0A1V4G568/5-360,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus sp. VT-16-81 TaxID=1962644,A0A1V4G568_9BACL
UniRef100_UPI0011C8E24A/6-360,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus subtilis TaxID=1423,UPI0011C8E24A
UniRef100_A0A243E3Q5/6-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus thuringiensis serovar toumanoffi TaxID=180862,A0A243E3Q5_BACTU
UniRef100_A0A0M2PCD7/3-360,[subseq from] Spore gernimation protein,,,,,1,Bacillus sp. SA1-12 TaxID=1455638,A0A0M2PCD7_9BACI
UniRef100_A0A2C4RLZ3/3-361,[subseq from] Spore gernimation protein,,,,,1,Bacillus sp. AFS043905 TaxID=2033504,A0A2C4RLZ3_9BACI
